success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,condition,participant,rt,response,stimulus,nameability,correct_category,correct,file_name
NA,NA,NA,NA,NA,html-keyboard-response,71,2.1.0,139872,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,72,2.1.0,142655,prz5p18pff9,easy,pony,781,b,stimuli/experiment1a/high_B_111.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,73,2.1.0,143158,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,74,2.1.0,143659,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,75,2.1.0,146113,prz5p18pff9,easy,pony,450,a,stimuli/experiment1a/high_B_110.png,high,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,76,2.1.0,146614,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,77,2.1.0,149167,prz5p18pff9,easy,pony,550,b,stimuli/experiment1a/high_B_110.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,78,2.1.0,149669,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,79,2.1.0,150171,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,80,2.1.0,153075,prz5p18pff9,easy,pony,900,b,stimuli/experiment1a/high_A_001.png,high,A,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,81,2.1.0,153577,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,82,2.1.0,155975,prz5p18pff9,easy,pony,395,a,stimuli/experiment1a/high_A_001.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,83,2.1.0,156477,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,84,2.1.0,156979,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,85,2.1.0,159471,prz5p18pff9,easy,pony,490,a,stimuli/experiment1a/high_A_000.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,86,2.1.0,159973,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,87,2.1.0,160476,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,88,2.1.0,163079,prz5p18pff9,easy,pony,600,b,stimuli/experiment1a/high_B_101.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,89,2.1.0,163582,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,90,2.1.0,164084,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,91,2.1.0,167943,prz5p18pff9,easy,pony,1856,a,stimuli/experiment1a/high_A_000.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,92,2.1.0,168445,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,93,2.1.0,168946,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,94,2.1.0,171984,prz5p18pff9,easy,pony,1034,a,stimuli/experiment1a/high_A_010.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,95,2.1.0,172487,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,96,2.1.0,172988,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,97,2.1.0,176421,prz5p18pff9,easy,pony,1429,b,stimuli/experiment1a/high_B_111.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,image-keyboard-response,98,null,177739,prz5p18pff9,easy,pony,1316,q,stimuli/experiment_check.webp,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,99,2.1.0,179741,prz5p18pff9,easy,pony,null,null,<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,100,2.1.0,179887,prz5p18pff9,easy,pony,144,NA,<p><strong>TEST BLOCK 3 FINISHED</strong></p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,101,2.1.0,180388,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,102,2.1.0,180890,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,103,2.1.0,183720,prz5p18pff9,easy,pony,827,a,stimuli/experiment1a/high_A_000.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,104,2.1.0,184222,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,105,2.1.0,184724,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,106,2.1.0,188977,prz5p18pff9,easy,pony,2250,a,stimuli/experiment1a/high_B_110.png,high,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,107,2.1.0,189478,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,108,2.1.0,191789,prz5p18pff9,easy,pony,308,b,stimuli/experiment1a/high_B_110.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,109,2.1.0,192290,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,110,2.1.0,192791,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,111,2.1.0,195701,prz5p18pff9,easy,pony,906,b,stimuli/experiment1a/high_A_001.png,high,A,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,112,2.1.0,196203,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,113,2.1.0,198237,prz5p18pff9,easy,pony,32,a,stimuli/experiment1a/high_A_001.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,114,2.1.0,198738,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,115,2.1.0,199241,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,116,2.1.0,201975,prz5p18pff9,easy,pony,733,b,stimuli/experiment1a/high_B_101.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,117,2.1.0,202477,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,118,2.1.0,202980,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,119,2.1.0,206260,prz5p18pff9,easy,pony,1278,a,stimuli/experiment1a/high_A_010.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,120,2.1.0,206762,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,121,2.1.0,207264,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,122,2.1.0,210405,prz5p18pff9,easy,pony,1137,b,stimuli/experiment1a/high_B_111.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,123,2.1.0,210907,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,124,2.1.0,211409,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,125,2.1.0,214213,prz5p18pff9,easy,pony,801,a,stimuli/experiment1a/high_A_000.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,126,2.1.0,214714,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,127,2.1.0,215216,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,128,2.1.0,218065,prz5p18pff9,easy,pony,846,b,stimuli/experiment1a/high_B_111.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,image-keyboard-response,129,null,219184,prz5p18pff9,easy,pony,1118,q,stimuli/experiment_check.webp,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,130,2.1.0,221187,prz5p18pff9,easy,pony,null,null,<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,131,2.1.0,221246,prz5p18pff9,easy,pony,58,b,<p><strong>TEST BLOCK 4 FINISHED</strong></p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,132,2.1.0,221748,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,133,2.1.0,222249,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,134,2.1.0,225121,prz5p18pff9,easy,pony,869,a,stimuli/experiment1a/high_A_000.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,135,2.1.0,225623,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,136,2.1.0,226124,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,137,2.1.0,228765,prz5p18pff9,easy,pony,638,b,stimuli/experiment1a/high_B_101.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,138,2.1.0,229267,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,139,2.1.0,229769,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,140,2.1.0,234066,prz5p18pff9,easy,pony,2294,a,stimuli/experiment1a/high_A_001.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,141,2.1.0,234567,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,142,2.1.0,235068,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,143,2.1.0,237717,prz5p18pff9,easy,pony,646,b,stimuli/experiment1a/high_B_111.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,144,2.1.0,238219,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,145,2.1.0,238721,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,146,2.1.0,243543,prz5p18pff9,easy,pony,2819,a,stimuli/experiment1a/high_A_010.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,147,2.1.0,244045,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,148,2.1.0,244547,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,149,2.1.0,249651,prz5p18pff9,easy,pony,3101,a,stimuli/experiment1a/high_A_000.png,high,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,150,2.1.0,250153,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,151,2.1.0,250656,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,152,2.1.0,253969,prz5p18pff9,easy,pony,1309,a,stimuli/experiment1a/high_B_110.png,high,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,153,2.1.0,254472,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,categorize-image,154,2.1.0,256859,prz5p18pff9,easy,pony,384,b,stimuli/experiment1a/high_B_110.png,high,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,155,2.1.0,257361,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
NA,NA,NA,NA,NA,html-keyboard-response,156,2.1.0,257864,prz5p18pff9,easy,pony,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/prz5p18pff9_1772141000731.csv
