trial_type,trial_index,trial_counter,trial_number,repeated_trial,time_elapsed,random_id,condition,participant_id,rt,response,stimulus,nameability,correct_category,correct,file_name,Language,Art_background,Strategy,Issues,Why_experiment,Extra_info,participant_is_group_member,is_previous_correct
categorize-image,69,21,18,FALSE,108598,pqs8k9pptmv,hard,goose,474,a,stimuli/experiment1a/low_A_010.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,72,22,19,FALSE,112150,pqs8k9pptmv,hard,goose,542,b,stimuli/experiment1a/low_B_101.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,75,23,20,FALSE,115548,pqs8k9pptmv,hard,goose,387,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,78,24,21,FALSE,119384,pqs8k9pptmv,hard,goose,825,a,stimuli/experiment1a/low_A_001.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,81,25,22,FALSE,122898,pqs8k9pptmv,hard,goose,504,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,84,26,23,FALSE,126406,pqs8k9pptmv,hard,goose,498,b,stimuli/experiment1a/low_B_110.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,87,27,24,FALSE,129782,pqs8k9pptmv,hard,goose,366,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,93,28,25,FALSE,136822,pqs8k9pptmv,hard,goose,666,a,stimuli/experiment1a/low_A_001.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,96,29,26,FALSE,140300,pqs8k9pptmv,hard,goose,468,b,stimuli/experiment1a/low_B_101.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,99,30,27,FALSE,143816,pqs8k9pptmv,hard,goose,506,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,102,31,28,FALSE,147378,pqs8k9pptmv,hard,goose,547,a,stimuli/experiment1a/low_A_010.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,105,32,29,FALSE,150948,pqs8k9pptmv,hard,goose,561,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,108,33,30,FALSE,154471,pqs8k9pptmv,hard,goose,513,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,111,34,31,FALSE,158000,pqs8k9pptmv,hard,goose,519,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,114,35,32,FALSE,161746,pqs8k9pptmv,hard,goose,737,b,stimuli/experiment1a/low_B_110.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,120,36,33,FALSE,168519,pqs8k9pptmv,hard,goose,994,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,123,37,34,FALSE,173040,pqs8k9pptmv,hard,goose,1502,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,126,38,35,FALSE,176554,pqs8k9pptmv,hard,goose,504,b,stimuli/experiment1a/low_B_110.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,129,39,36,FALSE,180049,pqs8k9pptmv,hard,goose,485,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,132,40,37,FALSE,183584,pqs8k9pptmv,hard,goose,525,a,stimuli/experiment1a/low_A_010.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,135,41,38,FALSE,187139,pqs8k9pptmv,hard,goose,546,b,stimuli/experiment1a/low_B_101.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,138,42,39,FALSE,191693,pqs8k9pptmv,hard,goose,1545,a,stimuli/experiment1a/low_A_001.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,141,43,40,FALSE,195309,pqs8k9pptmv,hard,goose,606,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,147,44,41,FALSE,201833,pqs8k9pptmv,hard,goose,729,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,150,45,42,FALSE,205262,pqs8k9pptmv,hard,goose,419,b,stimuli/experiment1a/low_B_110.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,153,46,43,FALSE,208769,pqs8k9pptmv,hard,goose,497,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
categorize-image,156,47,44,FALSE,212425,pqs8k9pptmv,hard,goose,645,a,stimuli/experiment1a/low_A_010.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pqs8k9pptmv_1772139910949.csv,yes,i do a little bit of sketching every now and then. ,look at the top right color. A for me was always green and B was a purple color ,no issues,See how fast people can learn a category without any prior hints ,Was each block supposed to have the category change? Cuz it stayed the same for me. Cat. A's top right was always green and B was always purple ,FALSE,TRUE
